file_name,entropy_bucket,depth,spatial_entropy,visual_entropy,spatial_espinometry,visual_espinometry,stopped_ratio,survival_rate,belief_state_entropy,decision_difficulty,pursue_rate,visited_cells
../poster/plan/04/40/05_04.json,04,40,0.707827,0.940076,0.463759,0.92242,0.906102,0.44,0.0635311,0.468575,0.811245,33.63
../poster/plan/04/40/07_04.json,04,40,0.777971,0.931784,0.501218,0.927358,0.896799,0.57,0.0558909,0.465947,0.835548,33.4
../poster/plan/04/40/16_04.json,04,40,0.768102,0.943086,0.476826,0.921296,0.897769,0.61,0.0548539,0.372189,0.845255,28.43
../poster/plan/03/500/18_03.json,03,500,0.770398,0.937372,0.486919,0.961542,0.851392,0.35,0.0758085,0.393201,0.862431,33.6
../poster/plan/04/40/03_04.json,04,40,0.702529,0.940495,0.44573,0.910962,0.872839,0.42,0.0950616,0.409812,0.735147,25.34
../poster/plan/04/50/09_04.json,04,50,0.770945,0.94076,0.486284,0.918422,0.898527,0.82,0.0989935,0.456747,0.710991,30.19
../poster/plan/04/40/10_04.json,04,40,0.773862,0.934277,0.522109,0.925207,0.860687,0.56,0.146391,0.273083,0.608803,29.41
../poster/plan/04/50/12_04.json,04,50,0.785217,0.934462,0.508243,0.899158,0.877807,0.76,0.103818,0.53635,0.698121,32.08
../poster/plan/04/40/15_04.json,04,40,0.784103,0.934176,0.462305,0.915813,0.915617,0.33,0.0538329,0.420335,0.844725,36.51
../poster/plan/04/40/02_04.json,04,40,0.77699,0.936496,0.471647,0.916523,0.878281,0.71,0.104018,0.419021,0.705699,37.43
../poster/plan/04/40/04_04.json,04,40,0.787237,0.937632,0.525954,0.909127,0.885239,0.45,0.078096,0.467001,0.782388,24.77
../poster/plan/04/40/11_04.json,04,40,0.774068,0.94163,0.457246,0.910423,0.889091,0.39,0.0911468,0.435092,0.741986,27.01
../poster/plan/04/50/17_04.json,04,50,0.785855,0.945086,0.534653,0.926634,0.896185,0.51,0.05821,0.433767,0.829365,31.99
../poster/plan/01/500/01_01.json,01,500,0.517333,0.810408,0.325452,0.803011,0.881943,0,0.00142687,0.00637438,0.995516,94.26
../poster/plan/04/40/13_04.json,04,40,0.780315,0.929764,0.509402,0.934475,0.913848,0.49,0.0795062,0.464563,0.778636,39.32
../poster/plan/04/50/06_04.json,04,50,0.782476,0.944461,0.459224,0.910395,0.810288,0.929999,0.114691,0.408694,0.66325,28.44
../poster/plan/04/50/07_04.json,04,50,0.777971,0.931784,0.501218,0.927358,0.899448,0.51,0.0576269,0.460562,0.827202,33.73
../poster/plan/04/50/04_04.json,04,50,0.787237,0.937632,0.525954,0.909127,0.882775,0.35,0.0751752,0.470264,0.797843,24.69
../poster/plan/04/50/18_04.json,04,50,0.777456,0.934893,0.478378,0.931918,0.850507,0.76,0.11054,0.440363,0.694321,32.74
../poster/plan/04/50/11_04.json,04,50,0.774068,0.94163,0.457246,0.910423,0.88627,0.5,0.0845085,0.440489,0.755385,26.48
../poster/plan/04/40/08_04.json,04,40,0.781145,0.937069,0.487822,0.907707,0.89491,0.909999,0.0851571,0.510388,0.762408,29.72
../poster/plan/04/50/13_04.json,04,50,0.780315,0.929764,0.509402,0.934475,0.911929,0.56,0.0869197,0.464079,0.756861,38.39
../poster/plan/04/50/05_04.json,04,50,0.707827,0.940076,0.463759,0.92242,0.908329,0.54,0.0630455,0.478116,0.813265,33.8
../poster/plan/04/40/01_04.json,04,40,0.710712,0.944493,0.534068,0.924031,0.954064,0.44,0.0547944,0.43574,0.822079,42.85
../poster/plan/04/50/03_04.json,04,50,0.702529,0.940495,0.44573,0.910962,0.87734,0.44,0.100248,0.406331,0.717488,25.01
../poster/plan/04/50/16_04.json,04,50,0.768102,0.943086,0.476826,0.921296,0.898098,0.65,0.0608269,0.391691,0.824975,28.13
../poster/plan/04/50/08_04.json,04,50,0.781145,0.937069,0.487822,0.907707,0.894843,0.919999,0.0936709,0.484795,0.742288,29.78
../poster/plan/04/60/12_04.json,04,60,0.785217,0.934462,0.508243,0.899158,0.873294,0.869999,0.1053,0.540983,0.690401,30.63
../poster/plan/04/60/06_04.json,04,60,0.782476,0.944461,0.459224,0.910395,0.793356,0.79,0.121338,0.396513,0.652467,29.14
../poster/plan/04/50/10_04.json,04,50,0.773862,0.934277,0.522109,0.925207,0.872236,0.56,0.14675,0.262982,0.607235,28.84
../poster/plan/04/60/17_04.json,04,60,0.785855,0.945086,0.534653,0.926634,0.898275,0.51,0.0590456,0.422539,0.827767,33.35
